onset	duration	trial_type	stim_file	oneback
5.995032	0.999232	test_face	sub03/run33/M10165.jpg	0
8.992555	0.999204	train_face	sub03/run33/F10220.jpg	0
12.006813	0.999209	Fix	placeholders/fixation.png	0
15.004462	0.999156	train_face	sub03/run33/F10247.jpg	0
18.001951	0.999159	train_face	sub03/run33/M10227.jpg	0
20.999467	0.999149	train_face	sub03/run33/M10230.jpg	0
23.996957	0.999169	Fix	placeholders/fixation.png	0
26.994525	0.999145	train_face	sub03/run33/M10233.jpg	0
29.992138	0.999200	Fix	placeholders/fixation.png	0
33.006277	0.999280	train_face	sub03/run33/M10247.jpg	0
36.003807	0.999158	train_face	sub03/run33/M10247.jpg	1
39.001420	0.999024	train_face	sub03/run33/F10243.jpg	0
41.998825	0.999168	train_face	sub03/run33/M10235.jpg	0
44.996386	0.999177	Fix	placeholders/fixation.png	0
47.993924	0.999177	train_face	sub03/run33/M10238.jpg	0
51.008134	0.999322	train_face	sub03/run33/M10248.jpg	0
54.005844	0.999026	Fix	placeholders/fixation.png	0
57.003256	0.999147	test_face	sub03/run33/F08933.jpg	0
60.000719	0.999191	test_face	sub03/run33/F08933.jpg	1
62.998338	0.999124	train_face	sub03/run33/F10245.jpg	0
65.995773	0.999207	train_face	sub03/run33/F10216.jpg	0
68.993439	0.999113	train_face	sub03/run33/M10241.jpg	0
72.007585	0.999118	train_face	sub03/run33/M10228.jpg	0
75.005162	0.999139	train_face	sub03/run33/M10213.jpg	0
78.002762	0.999052	Fix	placeholders/fixation.png	0
81.000159	0.999202	train_face	sub03/run33/M10215.jpg	0
83.997715	0.999161	test_face	sub03/run33/M10783.jpg	0
86.995214	0.999236	train_face	sub03/run33/F10221.jpg	0
89.992744	0.999198	Fix	placeholders/fixation.png	0
93.007054	0.999186	train_face	sub03/run33/M10234.jpg	0
96.004539	0.999132	train_face	sub03/run33/F10230.jpg	0
99.002152	0.999059	Fix	placeholders/fixation.png	0
101.999641	0.999225	test_face	sub03/run33/M08800.jpg	0
104.997127	0.999178	test_face	sub03/run33/M08800.jpg	1
107.994666	0.999308	train_face	sub03/run33/F10233.jpg	0
110.992222	0.999137	Fix	placeholders/fixation.png	0
