onset	duration	trial_type	stim_file	oneback
5.995042	0.999123	train_face	sub03/run59/F11381.jpg	0
8.992322	0.999265	Fix	placeholders/fixation.png	0
12.006621	0.999163	train_face	sub03/run59/F11384.jpg	0
15.004203	0.999129	train_face	sub03/run59/M11382.jpg	0
18.001802	0.999155	test_face	sub03/run59/M08800.jpg	0
20.999201	0.999234	train_face	sub03/run59/F11365.jpg	0
23.996777	0.999129	train_face	sub03/run59/F11377.jpg	0
26.994428	0.999078	train_face	sub03/run59/M11388.jpg	0
30.008535	0.999118	Fix	placeholders/fixation.png	0
33.006128	0.999047	train_face	sub03/run59/M11391.jpg	0
36.003578	0.999144	train_face	sub03/run59/M11391.jpg	1
39.001238	0.999037	train_face	sub03/run59/M11361.jpg	0
41.998647	0.999143	train_face	sub03/run59/M11390.jpg	0
44.996163	0.999199	train_face	sub03/run59/M11366.jpg	0
47.993714	0.999170	train_face	sub03/run59/F11372.jpg	0
51.008019	0.999042	train_face	sub03/run59/F11390.jpg	0
54.005433	0.999228	Fix	placeholders/fixation.png	0
57.003172	0.998969	train_face	sub03/run59/F11382.jpg	0
60.000533	0.999156	train_face	sub03/run59/F11382.jpg	1
62.998251	0.999106	train_face	sub03/run59/M11377.jpg	0
65.995585	0.999154	train_face	sub03/run59/M11387.jpg	0
68.993349	0.998912	Fix	placeholders/fixation.png	0
72.007422	0.999080	train_face	sub03/run59/F11378.jpg	0
75.004924	0.999134	Fix	placeholders/fixation.png	0
78.002432	0.999108	train_face	sub03/run59/M11367.jpg	0
80.999907	0.999311	train_face	sub03/run59/M11370.jpg	0
83.997507	0.999097	Fix	placeholders/fixation.png	0
86.994991	0.999333	test_face	sub03/run59/M10165.jpg	0
89.992482	0.999250	Fix	placeholders/fixation.png	0
93.006915	0.998987	train_face	sub03/run59/M11364.jpg	0
96.004320	0.999091	Fix	placeholders/fixation.png	0
99.001854	0.999094	test_face	sub03/run59/F09021.jpg	0
101.999368	0.999169	Fix	placeholders/fixation.png	0
104.997014	0.999065	train_face	sub03/run59/F11367.jpg	0
107.994460	0.999088	train_face	sub03/run59/M11363.jpg	0
111.008748	0.999058	Fix	placeholders/fixation.png	0
114.006232	0.999071	train_face	sub03/run59/F11362.jpg	0
117.003681	0.999170	Fix	placeholders/fixation.png	0
120.001380	0.999025	train_face	sub03/run59/F11368.jpg	0
122.998747	0.999257	test_face	sub03/run59/F09152.jpg	0
125.996358	0.999086	Fix	placeholders/fixation.png	0
128.993955	0.999038	train_face	sub03/run59/F11379.jpg	0
132.008093	0.999089	train_face	sub03/run59/F11361.jpg	0
135.005524	0.999196	Fix	placeholders/fixation.png	0
138.003341	0.998955	train_face	sub03/run59/F11376.jpg	0
141.000777	0.999052	test_face	sub03/run59/F08933.jpg	0
143.998253	0.999092	train_face	sub03/run59/F11357.jpg	0
146.995686	0.999263	train_face	sub03/run59/F11357.jpg	1
149.993230	0.999179	train_face	sub03/run59/F11391.jpg	0
153.007421	0.999176	Fix	placeholders/fixation.png	0
156.005109	0.999080	test_face	sub03/run59/F09109.jpg	0
159.002758	0.998972	train_face	sub03/run59/M11392.jpg	0
