onset	duration	trial_type	stim_file	oneback
5.995173	0.999059	train_face	sub03/run55/M11211.jpg	0
8.992415	0.999170	train_face	sub03/run55/M11211.jpg	1
12.006563	0.999139	test_face	sub03/run55/F08933.jpg	0
15.004120	0.999130	train_face	sub03/run55/F11217.jpg	0
18.001687	0.999093	train_face	sub03/run55/F11219.jpg	0
20.999222	0.999207	Fix	placeholders/fixation.png	0
23.996771	0.999106	train_face	sub03/run55/F11210.jpg	0
26.994663	0.998792	Fix	placeholders/fixation.png	0
30.008513	0.999094	train_face	sub03/run55/M11212.jpg	0
33.006071	0.999081	train_face	sub03/run55/F11205.jpg	0
36.003543	0.999191	train_face	sub03/run55/F11201.jpg	0
39.001050	0.999247	train_face	sub03/run55/M11202.jpg	0
41.998805	0.998974	test_face	sub03/run55/F09021.jpg	0
44.996084	0.999269	Fix	placeholders/fixation.png	0
47.993687	0.999153	train_face	sub03/run55/F11197.jpg	0
51.007852	0.999237	Fix	placeholders/fixation.png	0
54.005515	0.999090	train_face	sub03/run55/M11198.jpg	0
57.002945	0.999189	train_face	sub03/run55/M11186.jpg	0
60.000572	0.999118	train_face	sub03/run55/M11186.jpg	1
62.998052	0.999279	train_face	sub03/run55/M11200.jpg	0
65.995714	0.999036	train_face	sub03/run55/F11183.jpg	0
68.993047	0.999238	Fix	placeholders/fixation.png	0
72.007339	0.999188	train_face	sub03/run55/F11185.jpg	0
75.004867	0.999125	Fix	placeholders/fixation.png	0
78.002409	0.999143	train_face	sub03/run55/M11188.jpg	0
80.999869	0.999290	train_face	sub03/run55/F11196.jpg	0
83.997557	0.999019	train_face	sub03/run55/M11199.jpg	0
86.995033	0.999132	train_face	sub03/run55/F11192.jpg	0
89.992430	0.999374	Fix	placeholders/fixation.png	0
93.006719	0.999131	train_face	sub03/run55/F11203.jpg	0
96.004362	0.999055	train_face	sub03/run55/M11181.jpg	0
99.001890	0.999087	train_face	sub03/run55/F11211.jpg	0
101.999399	0.999110	Fix	placeholders/fixation.png	0
104.996864	0.999123	test_face	sub03/run55/F09152.jpg	0
107.994419	0.999104	test_face	sub03/run55/F09109.jpg	0
111.008577	0.999193	test_face	sub03/run55/F09109.jpg	1
114.006184	0.999133	train_face	sub03/run55/M11216.jpg	0
117.003803	0.999069	Fix	placeholders/fixation.png	0
120.001372	0.998989	train_face	sub03/run55/F11214.jpg	0
122.998725	0.999242	Fix	placeholders/fixation.png	0
125.996297	0.999132	train_face	sub03/run55/F11209.jpg	0
128.993908	0.999108	Fix	placeholders/fixation.png	0
132.008089	0.999067	train_face	sub03/run55/M11196.jpg	0
135.005537	0.999232	Fix	placeholders/fixation.png	0
138.003135	0.999164	train_face	sub03/run55/F11189.jpg	0
141.000625	0.999210	train_face	sub03/run55/F11199.jpg	0
143.998202	0.999097	train_face	sub03/run55/M11205.jpg	0
146.995667	0.999223	train_face	sub03/run55/F11190.jpg	0
149.993252	0.999214	Fix	placeholders/fixation.png	0
153.007517	0.999120	train_face	sub03/run55/F11191.jpg	0
156.005013	0.999265	train_face	sub03/run55/F11181.jpg	0
159.002589	0.999164	Fix	placeholders/fixation.png	0
162.000026	0.999197	train_face	sub03/run55/M11185.jpg	0
164.997609	0.999469	Fix	placeholders/fixation.png	0
167.995130	0.999171	train_face	sub03/run55/F11218.jpg	0
170.992602	0.999217	train_face	sub03/run55/M11184.jpg	0
174.006937	0.999039	Fix	placeholders/fixation.png	0
177.004378	0.999317	train_face	sub03/run55/M11215.jpg	0
180.002031	0.999034	train_face	sub03/run55/M11214.jpg	0
182.999486	0.999184	train_face	sub03/run55/F11200.jpg	0
185.997027	0.999140	train_face	sub03/run55/F11200.jpg	1
188.994644	0.999032	train_face	sub03/run55/F11188.jpg	0
191.992112	0.999091	train_face	sub03/run55/M11203.jpg	0
195.006446	0.999068	Fix	placeholders/fixation.png	0
198.003940	0.999057	train_face	sub03/run55/M11195.jpg	0
201.001583	0.999064	train_face	sub03/run55/F11195.jpg	0
203.999029	0.999133	test_face	sub03/run55/F09903.jpg	0
206.996417	0.999143	train_face	sub03/run55/M11187.jpg	0
209.993965	0.999155	train_face	sub03/run55/F11187.jpg	0
213.008171	0.999137	Fix	placeholders/fixation.png	0
216.005817	0.999173	train_face	sub03/run55/F11207.jpg	0
219.003228	0.999230	train_face	sub03/run55/F11216.jpg	0
222.000924	0.999110	test_face	sub03/run55/M10783.jpg	0
224.998301	0.999219	Fix	placeholders/fixation.png	0
227.995800	0.999186	train_face	sub03/run55/M11204.jpg	0
230.993590	0.998949	train_face	sub03/run55/M11204.jpg	1
234.007599	0.999373	train_face	sub03/run55/F11206.jpg	0
237.005259	0.999091	train_face	sub03/run55/M11193.jpg	0
240.002717	0.999130	train_face	sub03/run55/F11194.jpg	0
243.000177	0.999211	train_face	sub03/run55/F11208.jpg	0
245.997846	0.999036	Fix	placeholders/fixation.png	0
248.995230	0.999205	train_face	sub03/run55/M11206.jpg	0
251.992762	0.999307	test_face	sub03/run55/M10124.jpg	0
255.007137	0.999010	train_face	sub03/run55/M11183.jpg	0
258.004586	0.999255	train_face	sub03/run55/M11191.jpg	0
261.002203	0.999129	train_face	sub03/run55/M11218.jpg	0
263.999638	0.999117	train_face	sub03/run55/M11190.jpg	0
266.997124	0.999204	train_face	sub03/run55/M11190.jpg	1
269.994645	0.999222	train_face	sub03/run55/M11192.jpg	0
272.992212	0.999138	Fix	placeholders/fixation.png	0
276.006503	0.999086	train_face	sub03/run55/F11215.jpg	0
279.003995	0.999281	Fix	placeholders/fixation.png	0
282.001644	0.999028	train_face	sub03/run55/M11182.jpg	0
284.998972	0.999204	train_face	sub03/run55/M11189.jpg	0
287.996552	0.999145	test_face	sub03/run55/M10165.jpg	0
290.994216	0.999093	train_face	sub03/run55/F11184.jpg	0
294.008386	0.999227	test_face	sub03/run55/M08800.jpg	0
297.005828	0.999203	test_face	sub03/run55/M08800.jpg	1
300.003585	0.998903	train_face	sub03/run55/F11213.jpg	0
303.000932	0.999193	Fix	placeholders/fixation.png	0
305.998426	0.999246	train_face	sub03/run55/F11186.jpg	0
308.995965	0.999154	Fix	placeholders/fixation.png	0
311.993533	0.999119	train_face	sub03/run55/M11201.jpg	0
315.007812	0.999159	train_face	sub03/run55/F11202.jpg	0
318.005495	0.998929	train_face	sub03/run55/M11207.jpg	0
321.002747	0.999261	Fix	placeholders/fixation.png	0
324.000367	0.999095	train_face	sub03/run55/M11213.jpg	0
326.997889	0.999160	train_face	sub03/run55/F11198.jpg	0
329.995410	0.999261	Fix	placeholders/fixation.png	0
332.992876	0.999210	train_face	sub03/run55/M11194.jpg	0
336.007219	0.999177	Fix	placeholders/fixation.png	0
339.004789	0.999100	train_face	sub03/run55/M11210.jpg	0
342.002390	0.999009	Fix	placeholders/fixation.png	0
344.999775	0.999177	train_face	sub03/run55/M11208.jpg	0
347.997291	0.999148	train_face	sub03/run55/F11204.jpg	0
350.994784	0.999216	train_face	sub03/run55/F11212.jpg	0
353.992412	0.999098	Fix	placeholders/fixation.png	0
357.006753	0.999048	train_face	sub03/run55/F11182.jpg	0
360.004189	0.999051	train_face	sub03/run55/M11219.jpg	0
363.001710	0.999150	train_face	sub03/run55/M11217.jpg	0
365.999177	0.999119	train_face	sub03/run55/M11209.jpg	0
368.996693	0.999174	train_face	sub03/run55/M11209.jpg	1
371.994200	0.999221	train_face	sub03/run55/M11197.jpg	0
375.008500	0.999120	train_face	sub03/run55/F11193.jpg	0
378.005988	0.999104	Fix	placeholders/fixation.png	0
381.003519	0.999245	test_face	sub03/run55/M10035.jpg	0
384.000000	6.000000	Fix	placeholders/fixation.png	0
390.000000	12.010000	Img	placeholders/fixation.png	0
