onset	duration	trial_type	stim_file	oneback
5.995053	0.999134	train_face	sub04/run03/M13325.jpg	0
8.992440	0.999250	Fix	placeholders/fixation.png	0
12.006774	0.999155	train_face	sub04/run03/M13313.jpg	0
15.004263	0.999139	train_face	sub04/run03/M13313.jpg	1
18.001797	0.999293	train_face	sub04/run03/M13324.jpg	0
20.999322	0.999166	test_face	sub04/run03/F13640.jpg	0
23.996844	0.999215	train_face	sub04/run03/F13320.jpg	0
26.994609	0.998973	Fix	placeholders/fixation.png	0
30.008620	0.999171	train_face	sub04/run03/M13307.jpg	0
33.006114	0.999313	Fix	placeholders/fixation.png	0
36.003708	0.999136	test_face	sub04/run03/F14520.jpg	0
39.001238	0.999153	train_face	sub04/run03/M13309.jpg	0
41.998749	0.999151	Fix	placeholders/fixation.png	0
44.996416	0.999070	train_face	sub04/run03/M13317.jpg	0
47.993808	0.999249	Fix	placeholders/fixation.png	0
51.008081	0.999174	test_face	sub04/run03/F13774.jpg	0
54.005620	0.999279	train_face	sub04/run03/M13304.jpg	0
57.003127	0.999109	Fix	placeholders/fixation.png	0
60.000689	0.999126	train_face	sub04/run03/F13315.jpg	0
62.998154	0.999220	Fix	placeholders/fixation.png	0
65.995720	0.999150	train_face	sub04/run03/F13324.jpg	0
68.993671	0.998762	train_face	sub04/run03/M13316.jpg	0
72.007738	0.999028	test_face	sub04/run03/F14081.jpg	0
75.005054	0.999157	Fix	placeholders/fixation.png	0
78.002625	0.999187	test_face	sub04/run03/M14256.jpg	0
81.000127	0.999103	train_face	sub04/run03/M13329.jpg	0
83.997601	0.999225	Fix	placeholders/fixation.png	0
86.995087	0.999233	train_face	sub04/run03/F13293.jpg	0
89.992606	0.999287	train_face	sub04/run03/F13293.jpg	1
93.006926	0.999213	train_face	sub04/run03/M13326.jpg	0
96.004472	0.999089	Fix	placeholders/fixation.png	0
99.001997	0.999166	train_face	sub04/run03/M13310.jpg	0
101.999481	0.999180	Fix	placeholders/fixation.png	0
104.996994	0.999213	train_face	sub04/run03/M13295.jpg	0
107.994561	0.999219	Fix	placeholders/fixation.png	0
110.992119	0.999140	train_face	sub04/run03/F13314.jpg	0
114.006440	0.999049	train_face	sub04/run03/M13299.jpg	0
117.003842	0.999199	train_face	sub04/run03/M13302.jpg	0
120.001414	0.999178	Fix	placeholders/fixation.png	0
122.998951	0.999118	train_face	sub04/run03/M13330.jpg	0
125.996440	0.999159	train_face	sub04/run03/M13330.jpg	1
128.994106	0.999132	train_face	sub04/run03/F13308.jpg	0
132.008244	0.999144	train_face	sub04/run03/F13316.jpg	0
135.005766	0.999204	Fix	placeholders/fixation.png	0
