onset	duration	trial_type	stim_file	oneback
5.995220	0.998893	train_face	sub03/run38/F10464.jpg	0
8.992385	0.999269	train_face	sub03/run38/F10464.jpg	1
12.006827	0.999078	test_face	sub03/run38/M13160.jpg	0
15.004321	0.999051	train_face	sub03/run38/M10438.jpg	0
18.001680	0.999235	Fix	placeholders/fixation.png	0
20.999238	0.999157	train_face	sub03/run38/M10436.jpg	0
23.996813	0.999166	train_face	sub03/run38/M10433.jpg	0
26.994544	0.999039	Fix	placeholders/fixation.png	0
30.008596	0.999120	train_face	sub03/run38/M10458.jpg	0
33.006029	0.999487	Fix	placeholders/fixation.png	0
36.003650	0.999107	train_face	sub03/run38/F10468.jpg	0
39.001157	0.999219	train_face	sub03/run38/F10448.jpg	0
41.998674	0.999227	Fix	placeholders/fixation.png	0
44.996200	0.999205	train_face	sub03/run38/F10449.jpg	0
47.993696	0.999232	train_face	sub03/run38/F10460.jpg	0
51.007914	1.001600	Fix	placeholders/fixation.png	0
54.005499	0.999299	train_face	sub03/run38/F10433.jpg	0
57.003081	0.999207	Fix	placeholders/fixation.png	0
60.000623	0.999191	test_face	sub03/run38/M12233.jpg	0
62.998108	0.999224	Fix	placeholders/fixation.png	0
65.995676	0.999160	train_face	sub03/run38/F10470.jpg	0
68.993192	0.999178	Fix	placeholders/fixation.png	0
72.007582	0.998957	train_face	sub03/run38/M10444.jpg	0
75.004973	0.999144	train_face	sub03/run38/F10457.jpg	0
78.002484	0.999149	train_face	sub03/run38/F10457.jpg	1
81.000005	0.999185	train_face	sub03/run38/M10446.jpg	0
83.997599	0.999109	train_face	sub03/run38/F10444.jpg	0
86.995177	0.999135	train_face	sub03/run38/F10450.jpg	0
89.992592	0.999225	train_face	sub03/run38/M10468.jpg	0
93.006818	0.999187	train_face	sub03/run38/M10434.jpg	0
96.004430	0.999106	train_face	sub03/run38/F10434.jpg	0
99.001894	0.999232	train_face	sub03/run38/M10435.jpg	0
101.999429	0.999146	train_face	sub03/run38/F10467.jpg	0
104.996965	0.999198	train_face	sub03/run38/M10441.jpg	0
107.994477	0.999226	train_face	sub03/run38/F10469.jpg	0
111.008694	0.999276	train_face	sub03/run38/F10469.jpg	1
114.006640	0.998984	test_face	sub03/run38/F12323.jpg	0
117.003788	0.999202	train_face	sub03/run38/F10446.jpg	0
120.001409	0.999048	train_face	sub03/run38/F10461.jpg	0
122.998877	0.999187	train_face	sub03/run38/M10443.jpg	0
125.996406	0.999133	train_face	sub03/run38/M10455.jpg	0
128.994047	0.999040	train_face	sub03/run38/F10445.jpg	0
132.008242	0.999198	Fix	placeholders/fixation.png	0
135.005709	0.999164	test_face	sub03/run38/F11266.jpg	0
138.003192	0.999299	train_face	sub03/run38/F10436.jpg	0
141.000748	0.999193	Fix	placeholders/fixation.png	0
143.998296	0.999237	train_face	sub03/run38/M10440.jpg	0
146.995784	0.999216	train_face	sub03/run38/M10440.jpg	1
149.993351	0.999339	test_face	sub03/run38/F10912.jpg	0
153.007633	0.999133	test_face	sub03/run38/F11440.jpg	0
156.005090	0.999347	Fix	placeholders/fixation.png	0
159.002690	0.999151	train_face	sub03/run38/M10460.jpg	0
162.000171	0.999179	train_face	sub03/run38/F10437.jpg	0
164.997705	0.999213	train_face	sub03/run38/M10466.jpg	0
167.995262	0.999191	Fix	placeholders/fixation.png	0
170.992727	0.999215	test_face	sub03/run38/M11003.jpg	0
174.007120	0.999159	train_face	sub03/run38/F10471.jpg	0
177.004506	0.999221	Fix	placeholders/fixation.png	0
180.002053	0.999202	train_face	sub03/run38/F10443.jpg	0
182.999640	0.999172	train_face	sub03/run38/M10459.jpg	0
185.997171	0.999158	Fix	placeholders/fixation.png	0
188.994692	0.999178	train_face	sub03/run38/F10459.jpg	0
191.992166	0.999207	train_face	sub03/run38/M10456.jpg	0
195.006454	0.999183	train_face	sub03/run38/M10471.jpg	0
198.004000	0.999126	train_face	sub03/run38/M10445.jpg	0
201.001492	0.999194	train_face	sub03/run38/M10467.jpg	0
203.999056	0.999154	train_face	sub03/run38/F10447.jpg	0
206.996537	0.999175	Fix	placeholders/fixation.png	0
209.994099	0.999156	train_face	sub03/run38/F10441.jpg	0
213.008336	0.999173	Fix	placeholders/fixation.png	0
216.005868	0.999176	train_face	sub03/run38/M10464.jpg	0
219.003480	0.999116	train_face	sub03/run38/M10439.jpg	0
222.000913	0.999178	train_face	sub03/run38/M10439.jpg	1
224.998508	0.999182	train_face	sub03/run38/M10462.jpg	0
227.996040	0.999157	train_face	sub03/run38/M10452.jpg	0
230.993661	0.999043	train_face	sub03/run38/M10469.jpg	0
234.007820	0.999114	train_face	sub03/run38/F10465.jpg	0
237.005290	0.999132	train_face	sub03/run38/M10442.jpg	0
240.002938	0.999207	Fix	placeholders/fixation.png	0
243.000478	0.999069	train_face	sub03/run38/M10448.jpg	0
245.997905	0.999211	Fix	placeholders/fixation.png	0
248.995402	0.999220	train_face	sub03/run38/M10454.jpg	0
251.992957	0.999151	Fix	placeholders/fixation.png	0
255.007232	0.999086	train_face	sub03/run38/M10437.jpg	0
258.004728	0.999113	train_face	sub03/run38/M10437.jpg	1
261.002295	0.999102	train_face	sub03/run38/M10453.jpg	0
264.001182	0.997744	Fix	placeholders/fixation.png	0
266.997287	0.999177	train_face	sub03/run38/F10453.jpg	0
269.994904	0.999113	train_face	sub03/run38/M10450.jpg	0
272.992389	0.999166	Fix	placeholders/fixation.png	0
276.006694	0.999094	train_face	sub03/run38/F10440.jpg	0
279.004279	0.999055	test_face	sub03/run38/M11927.jpg	0
282.001684	0.999362	Fix	placeholders/fixation.png	0
284.999296	0.999146	train_face	sub03/run38/F10466.jpg	0
287.996720	0.999197	train_face	sub03/run38/M10451.jpg	0
290.994394	0.999045	train_face	sub03/run38/F10452.jpg	0
294.008536	0.999122	train_face	sub03/run38/F10435.jpg	0
297.006078	0.999147	train_face	sub03/run38/F10435.jpg	1
300.003601	0.999107	train_face	sub03/run38/F10463.jpg	0
303.001212	0.999038	train_face	sub03/run38/M10465.jpg	0
305.998635	0.999167	Fix	placeholders/fixation.png	0
308.996161	0.999173	train_face	sub03/run38/M10449.jpg	0
311.993675	0.999316	train_face	sub03/run38/M10457.jpg	0
315.007918	0.999192	Fix	placeholders/fixation.png	0
318.005479	0.999163	test_face	sub03/run38/M12366.jpg	0
321.003143	0.999045	train_face	sub03/run38/M10447.jpg	0
324.000585	0.999265	test_face	sub03/run38/F11400.jpg	0
326.998017	0.999203	Fix	placeholders/fixation.png	0
329.995641	0.999130	train_face	sub03/run38/F10462.jpg	0
332.993339	0.998954	Fix	placeholders/fixation.png	0
336.007389	0.999142	train_face	sub03/run38/M10461.jpg	0
339.004839	0.999193	Fix	placeholders/fixation.png	0
342.002471	0.999107	train_face	sub03/run38/F10442.jpg	0
344.999990	0.999175	train_face	sub03/run38/F10451.jpg	0
347.997528	0.999162	train_face	sub03/run38/F10438.jpg	0
