onset	duration	trial_type	stim_file	oneback
5.995037	0.999016	train_face	sub02/run75/F7685.jpg	0
8.992393	0.999227	Fix	placeholders/fixation.png	0
12.006669	0.999141	train_face	sub02/run75/F7688.jpg	0
15.004272	0.999019	train_face	sub02/run75/M7686.jpg	0
18.001650	0.999227	test_face	sub02/run75/M4446.jpg	0
20.999258	0.999154	train_face	sub02/run75/F7669.jpg	0
23.996708	0.999256	train_face	sub02/run75/F7681.jpg	0
26.994332	0.999240	train_face	sub02/run75/M7692.jpg	0
30.008628	0.999019	Fix	placeholders/fixation.png	0
33.006103	0.999100	train_face	sub02/run75/M7695.jpg	0
36.003626	0.999061	train_face	sub02/run75/M7695.jpg	1
39.001240	0.999018	train_face	sub02/run75/M7665.jpg	0
41.998626	0.999219	train_face	sub02/run75/M7694.jpg	0
44.996125	0.999223	train_face	sub02/run75/M7670.jpg	0
47.993698	0.999187	train_face	sub02/run75/F7676.jpg	0
51.007974	0.999074	train_face	sub02/run75/F7694.jpg	0
54.005450	0.999171	Fix	placeholders/fixation.png	0
57.003071	0.999129	train_face	sub02/run75/F7686.jpg	0
60.000492	0.999213	train_face	sub02/run75/F7686.jpg	1
62.998040	0.999302	train_face	sub02/run75/M7681.jpg	0
65.995549	0.999242	train_face	sub02/run75/M7691.jpg	0
68.993097	0.999311	Fix	placeholders/fixation.png	0
72.007382	0.999142	train_face	sub02/run75/F7682.jpg	0
75.004872	0.999123	Fix	placeholders/fixation.png	0
78.002386	0.999292	train_face	sub02/run75/M7671.jpg	0
80.999962	0.999158	train_face	sub02/run75/M7674.jpg	0
83.997494	0.999130	Fix	placeholders/fixation.png	0
86.995165	0.999089	test_face	sub02/run75/M6338.jpg	0
89.992529	0.999238	Fix	placeholders/fixation.png	0
93.006886	0.999068	train_face	sub02/run75/M7668.jpg	0
96.004335	0.999121	Fix	placeholders/fixation.png	0
99.001832	0.999140	test_face	sub02/run75/F5414.jpg	0
101.999399	0.999086	Fix	placeholders/fixation.png	0
104.996935	0.999175	train_face	sub02/run75/F7671.jpg	0
107.994374	0.999211	train_face	sub02/run75/M7667.jpg	0
111.008701	0.999141	Fix	placeholders/fixation.png	0
114.006259	0.999113	train_face	sub02/run75/F7666.jpg	0
117.003775	0.999070	Fix	placeholders/fixation.png	0
120.001295	0.999112	train_face	sub02/run75/F7672.jpg	0
122.998772	0.999380	test_face	sub02/run75/F6116.jpg	0
125.996321	0.999268	Fix	placeholders/fixation.png	0
128.994134	0.998909	train_face	sub02/run75/F7683.jpg	0
132.008061	0.999202	train_face	sub02/run75/F7665.jpg	0
135.005677	0.999105	Fix	placeholders/fixation.png	0
138.003068	0.999215	train_face	sub02/run75/F7680.jpg	0
141.000822	0.998971	test_face	sub02/run75/F4622.jpg	0
143.998177	0.999209	train_face	sub02/run75/F7661.jpg	0
146.995672	0.999296	train_face	sub02/run75/F7661.jpg	1
149.993243	0.999245	train_face	sub02/run75/F7695.jpg	0
153.007541	0.999122	Fix	placeholders/fixation.png	0
156.005077	0.999042	test_face	sub02/run75/F5724.jpg	0
159.002534	0.999204	train_face	sub02/run75/M7696.jpg	0
162.000110	0.999159	train_face	sub02/run75/F7664.jpg	0
164.997590	0.999275	test_face	sub02/run75/F6117.jpg	0
167.995215	0.999330	Fix	placeholders/fixation.png	0
170.992696	0.999593	train_face	sub02/run75/F7679.jpg	0
174.006956	0.999051	train_face	sub02/run75/M7684.jpg	0
177.004606	0.999021	test_face	sub02/run75/M4621.jpg	0
180.002010	0.999138	test_face	sub02/run75/M4621.jpg	1
182.999618	0.999144	train_face	sub02/run75/M7690.jpg	0
185.997106	0.999112	Fix	placeholders/fixation.png	0
188.994664	0.999134	train_face	sub02/run75/M7687.jpg	0
192.008898	0.999032	train_face	sub02/run75/F7667.jpg	0
195.006252	0.999198	Fix	placeholders/fixation.png	0
198.003876	0.999165	train_face	sub02/run75/M7689.jpg	0
201.001414	0.999133	Fix	placeholders/fixation.png	0
203.998955	0.999080	train_face	sub02/run75/M7661.jpg	0
206.996426	0.999303	train_face	sub02/run75/F7692.jpg	0
209.993997	0.999390	Fix	placeholders/fixation.png	0
213.008325	0.999095	train_face	sub02/run75/M7680.jpg	0
216.005896	0.999155	train_face	sub02/run75/M7680.jpg	1
219.003422	0.999006	train_face	sub02/run75/F7670.jpg	0
222.000824	0.999174	Fix	placeholders/fixation.png	0
224.998290	0.999270	train_face	sub02/run75/M7673.jpg	0
